#gps_message RSSI(dBm)
$GPGGA,011123.00,3856.4922,N,09439.4756,W,2,12,1.2,254.6,M,-28.8,M,,*55 -59.7
$GPGGA,011124.00,3856.4983,N,09439.4756,W,2,11,0.9,254.9,M,-28.8,M,,*5F -58.9
$GPGGA,011126.00,3856.5083,N,09439.4766,W,2,11,0.8,255.1,M,-28.8,M,,*5E -61.6
$GPGGA,011127.00,3856.5120,N,09439.4766,W,2,12,0.8,255.1,M,-28.8,M,,*54 -63.5
$GPGGA,011128.00,3856.5144,N,09439.4766,W,2,12,0.8,255.6,M,-28.8,M,,*5E -57.0
$GPGGA,011129.00,3856.5161,N,09439.4766,W,2,12,0.8,255.8,M,-28.8,M,,*56 -57.7
$GPGGA,011131.00,3856.5166,N,09439.4766,W,2,11,0.9,257.3,M,-28.8,M,,*53 -58.7
$GPGGA,011132.00,3856.5161,N,09439.4766,W,2,11,0.8,259.1,M,-28.8,M,,*5A -58.8
$GPGGA,011133.00,3856.5159,N,09439.4756,W,2,11,0.8,260.3,M,-28.8,M,,*5B -58.6
$GPGGA,011134.00,3856.5156,N,09439.4756,W,2,11,0.8,261.3,M,-28.8,M,,*52 -58.9
$GPGGA,011136.00,3856.5154,N,09439.4756,W,2,10,0.9,263.1,M,-28.8,M,,*52 -58.8
$GPGGA,011137.00,3856.5151,N,09439.4756,W,2,10,0.9,264.1,M,-28.8,M,,*51 -58.6
$GPGGA,011138.00,3856.5149,N,09439.4746,W,2,10,0.9,264.8,M,-28.8,M,,*5F -58.8
$GPGGA,011139.00,3856.5149,N,09439.4746,W,2,10,0.9,265.6,M,-28.8,M,,*51 -58.6
$GPGGA,011141.00,3856.5146,N,09439.4746,W,2,10,0.9,266.6,M,-28.8,M,,*52 -58.6
$GPGGA,011142.00,3856.5146,N,09439.4746,W,2,10,0.9,267.0,M,-28.8,M,,*56 -59.0
$GPGGA,011143.00,3856.5149,N,09439.4746,W,2,10,0.9,267.2,M,-28.8,M,,*5A -60.5
$GPGGA,011144.00,3856.5154,N,09439.4746,W,2,11,1.0,267.3,M,-28.8,M,,*59 -59.9
$GPGGA,011146.00,3856.5195,N,09439.4756,W,2,11,0.8,265.9,M,-28.8,M,,*56 -63.6
$GPGGA,011147.00,3856.5227,N,09439.4775,W,2,11,0.8,264.4,M,-28.8,M,,*50 -55.9
$GPGGA,011148.00,3856.5254,N,09439.4814,W,2,11,0.8,264.1,M,-28.8,M,,*56 -58.4
$GPGGA,011149.00,3856.5271,N,09439.4863,W,2,10,1.2,263.6,M,-28.8,M,,*5A -60.1
$GPGGA,011151.00,3856.5286,N,09439.4980,W,2,11,0.8,263.1,M,-28.8,M,,*5A -61.6
$GPGGA,011152.00,3856.5291,N,09439.5049,W,2,12,0.8,262.4,M,-28.8,M,,*55 -63.7
$GPGGA,011153.00,3856.5291,N,09439.5127,W,2,12,0.8,262.2,M,-28.8,M,,*5B -64.4
$GPGGA,011154.00,3856.5288,N,09439.5215,W,2,12,0.8,263.1,M,-28.8,M,,*54 -64.2
$GPGGA,011156.00,3856.5281,N,09439.5381,W,2,10,0.9,265.0,M,-28.8,M,,*57 -61.3
$GPGGA,011157.00,3856.5281,N,09439.5479,W,2,11,1.0,265.2,M,-28.8,M,,*5D -60.3
$GPGGA,011158.00,3856.5278,N,09439.5576,W,2,10,1.2,265.6,M,-28.8,M,,*5D -62.7
$GPGGA,011159.00,3856.5278,N,09439.5674,W,2,12,1.2,265.6,M,-28.8,M,,*5F -64.7
$GPGGA,011201.00,3856.5278,N,09439.5859,W,2,09,2.6,266.6,M,-28.8,M,,*5E -60.6
$GPGGA,011202.00,3856.5278,N,09439.5938,W,2,09,1.0,266.7,M,-28.8,M,,*5F -62.6
$GPGGA,011203.00,3856.5278,N,09439.6016,W,2,10,1.0,266.8,M,-28.8,M,,*5F -61.4
$GPGGA,011204.00,3856.5278,N,09439.6084,W,2,11,1.0,266.3,M,-28.8,M,,*59 -64.7
$GPGGA,011206.00,3856.5276,N,09439.6250,W,2,09,1.0,265.9,M,-28.8,M,,*5E -65.3
$GPGGA,011207.00,3856.5278,N,09439.6338,W,2,09,1.0,266.0,M,-28.8,M,,*54 -60.4
$GPGGA,011208.00,3856.5278,N,09439.6436,W,2,10,1.0,265.8,M,-28.8,M,,*51 -63.3
$GPGGA,011209.00,3856.5281,N,09439.6533,W,2,09,1.0,266.1,M,-28.8,M,,*50 -63.6
$GPGGA,011211.00,3856.5281,N,09439.6748,W,2,10,0.9,265.9,M,-28.8,M,,*5C -63.1
$GPGGA,011212.00,3856.5281,N,09439.6855,W,2,10,1.2,266.4,M,-28.8,M,,*58 -64.3
$GPGGA,011213.00,3856.5281,N,09439.6963,W,2,10,1.2,266.6,M,-28.8,M,,*5F -61.4
$GPGGA,011214.00,3856.5281,N,09439.7070,W,2,11,1.3,266.3,M,-28.8,M,,*57 -65.3
$GPGGA,011216.00,3856.5283,N,09439.7295,W,2,11,0.9,264.2,M,-28.8,M,,*56 -63.4
$GPGGA,011217.00,3856.5283,N,09439.7402,W,2,11,0.9,264.2,M,-28.8,M,,*5F -65.5
$GPGGA,011218.00,3856.5283,N,09439.7510,W,2,10,0.9,264.0,M,-28.8,M,,*51 -61.6
$GPGGA,011219.00,3856.5283,N,09439.7617,W,2,10,0.9,263.8,M,-28.8,M,,*5B -62.1
$GPGGA,011221.00,3856.5281,N,09439.7842,W,2,10,0.9,263.8,M,-28.8,M,,*5C -63.1
$GPGGA,011222.00,3856.5281,N,09439.7959,W,2,10,0.9,263.6,M,-28.8,M,,*5A -63.8
$GPGGA,011223.00,3856.5278,N,09439.8076,W,2,09,1.2,263.4,M,-28.8,M,,*56 -63.3
$GPGGA,011224.00,3856.5276,N,09439.8184,W,2,11,0.9,263.3,M,-28.8,M,,*57 -64.1
$GPGGA,011226.00,3856.5261,N,09439.8418,W,2,11,0.9,263.5,M,-28.8,M,,*55 -64.4
$GPGGA,011227.00,3856.5251,N,09439.8525,W,2,11,0.9,263.5,M,-28.8,M,,*58 -63.0
$GPGGA,011228.00,3856.5239,N,09439.8643,W,2,11,0.9,263.5,M,-28.8,M,,*5A -61.4
$GPGGA,011229.00,3856.5225,N,09439.8750,W,2,11,0.9,263.6,M,-28.8,M,,*56 -63.5
$GPGGA,011231.00,3856.5195,N,09439.8975,W,2,11,0.9,263.6,M,-28.8,M,,*5E -62.4
$GPGGA,011232.00,3856.5178,N,09439.9082,W,2,11,0.9,263.6,M,-28.8,M,,*5E -62.5
$GPGGA,011233.00,3856.5166,N,09439.9189,W,2,11,1.0,263.6,M,-28.8,M,,*52 -62.3
$GPGGA,011234.00,3856.5151,N,09439.9297,W,2,10,1.0,263.7,M,-28.8,M,,*5D -61.7
$GPGGA,011236.00,3856.5129,N,09439.9502,W,2,10,0.9,264.1,M,-28.8,M,,*52 -62.3
$GPGGA,011237.00,3856.5120,N,09439.9600,W,2,11,0.9,264.2,M,-28.8,M,,*59 -63.0
$GPGGA,011238.00,3856.5112,N,09439.9688,W,2,11,0.9,264.4,M,-28.8,M,,*51 -61.4
$GPGGA,011239.00,3856.5105,N,09439.9775,W,2,11,0.9,264.7,M,-28.8,M,,*56 -60.7
$GPGGA,011241.00,3856.5095,N,09439.9932,W,2,11,0.9,265.1,M,-28.8,M,,*5B -64.8
$GPGGA,011242.00,3856.5093,N,09440.0000,W,2,11,0.9,265.2,M,-28.8,M,,*52 -63.1
$GPGGA,011243.00,3856.5090,N,09440.0068,W,2,12,0.9,265.4,M,-28.8,M,,*5B -59.8
$GPGGA,011244.00,3856.5090,N,09440.0117,W,2,12,0.9,265.6,M,-28.8,M,,*57 -60.9
$GPGGA,011246.00,3856.5088,N,09440.0205,W,2,12,0.9,265.9,M,-28.8,M,,*53 -66.9
$GPGGA,011247.00,3856.5088,N,09440.0234,W,2,12,0.9,266.0,M,-28.8,M,,*5A -63.6
$GPGGA,011248.00,3856.5088,N,09440.0254,W,2,12,0.9,266.2,M,-28.8,M,,*51 -61.4
$GPGGA,011249.00,3856.5088,N,09440.0273,W,2,12,0.9,266.2,M,-28.8,M,,*55 -64.6
$GPGGA,011251.00,3856.5088,N,09440.0283,W,2,11,0.9,266.3,M,-28.8,M,,*51 -62.4
$GPGGA,011252.00,3856.5088,N,09440.0283,W,2,11,0.9,266.3,M,-28.8,M,,*52 -62.2
$GPGGA,011253.00,3856.5088,N,09440.0283,W,2,11,0.9,266.5,M,-28.8,M,,*55 -62.3
$GPGGA,011254.00,3856.5088,N,09440.0283,W,2,11,0.9,266.6,M,-28.8,M,,*51 -62.0
$GPGGA,011256.00,3856.5085,N,09440.0283,W,2,11,0.9,267.0,M,-28.8,M,,*59 -62.0
$GPGGA,011257.00,3856.5085,N,09440.0283,W,2,11,0.9,267.1,M,-28.8,M,,*59 -62.0
$GPGGA,011258.00,3856.5085,N,09440.0283,W,2,11,0.9,267.2,M,-28.8,M,,*55 -62.0
$GPGGA,011259.00,3856.5085,N,09440.0283,W,2,11,0.9,267.2,M,-28.8,M,,*54 -62.0
$GPGGA,011301.00,3856.5085,N,09440.0283,W,2,11,0.9,267.3,M,-28.8,M,,*59 -62.3
$GPGGA,011302.00,3856.5083,N,09440.0283,W,2,11,0.9,267.3,M,-28.8,M,,*5C -62.0
$GPGGA,011303.00,3856.5083,N,09440.0283,W,2,11,0.9,267.3,M,-28.8,M,,*5D -62.3
$GPGGA,011304.00,3856.5083,N,09440.0283,W,2,11,0.9,267.4,M,-28.8,M,,*5D -62.1
$GPGGA,011306.00,3856.5083,N,09440.0283,W,2,11,0.9,267.6,M,-28.8,M,,*5D -62.1
$GPGGA,011307.00,3856.5083,N,09440.0283,W,2,11,0.9,267.7,M,-28.8,M,,*5D -62.2
$GPGGA,011308.00,3856.5083,N,09440.0283,W,2,11,0.9,267.8,M,-28.8,M,,*5D -62.0
$GPGGA,011309.00,3856.5083,N,09440.0283,W,2,11,0.9,267.9,M,-28.8,M,,*5D -62.1
$GPGGA,011311.00,3856.5083,N,09440.0283,W,2,11,0.9,267.9,M,-28.8,M,,*54 -63.9
$GPGGA,011312.00,3856.5083,N,09440.0283,W,2,11,0.9,268.0,M,-28.8,M,,*51 -62.9
$GPGGA,011313.00,3856.5083,N,09440.0283,W,2,11,0.9,268.0,M,-28.8,M,,*50 -61.8
$GPGGA,011314.00,3856.5083,N,09440.0283,W,2,11,0.9,268.1,M,-28.8,M,,*56 -61.5
$GPGGA,011316.00,3856.5083,N,09440.0283,W,2,11,0.9,268.2,M,-28.8,M,,*57 -62.3
$GPGGA,011317.00,3856.5083,N,09440.0283,W,2,11,0.9,268.2,M,-28.8,M,,*56 -62.7
$GPGGA,011318.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*58 -62.4
$GPGGA,011319.00,3856.5083,N,09440.0283,W,2,11,0.9,268.4,M,-28.8,M,,*5E -62.4
$GPGGA,011321.00,3856.5083,N,09440.0283,W,2,11,0.9,268.5,M,-28.8,M,,*54 -62.5
$GPGGA,011322.00,3856.5083,N,09440.0283,W,2,11,0.9,268.5,M,-28.8,M,,*57 -62.5
$GPGGA,011323.00,3856.5083,N,09440.0283,W,2,11,0.9,268.5,M,-28.8,M,,*56 -62.8
$GPGGA,011324.00,3856.5083,N,09440.0283,W,2,11,0.9,268.5,M,-28.8,M,,*51 -62.7
$GPGGA,011326.00,3856.5083,N,09440.0283,W,2,11,0.9,268.5,M,-28.8,M,,*53 -62.3
$GPGGA,011327.00,3856.5083,N,09440.0283,W,2,11,0.9,268.4,M,-28.8,M,,*53 -62.4
$GPGGA,011328.00,3856.5083,N,09440.0283,W,2,11,0.9,268.4,M,-28.8,M,,*5C -62.6
$GPGGA,011329.00,3856.5083,N,09440.0283,W,2,11,0.9,268.4,M,-28.8,M,,*5D -62.6
$GPGGA,011331.00,3856.5083,N,09440.0283,W,2,11,0.9,268.4,M,-28.8,M,,*54 -62.7
$GPGGA,011332.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*50 -62.5
$GPGGA,011333.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*51 -62.4
$GPGGA,011334.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*56 -62.4
$GPGGA,011336.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*54 -62.5
$GPGGA,011337.00,3856.5083,N,09440.0283,W,2,11,0.9,268.3,M,-28.8,M,,*55 -62.4
$GPGGA,011338.00,3856.5083,N,09440.0283,W,2,11,0.9,268.2,M,-28.8,M,,*5B -62.3
$GPGGA,011339.00,3856.5083,N,09440.0283,W,2,11,0.9,268.0,M,-28.8,M,,*58 -62.3
